:START_ID(GridCell),:END_ID(GridCell),distance_m:float
ghsl_5816_cell_00255,ghsl_5816_cell_00306,1000.0
ghsl_5816_cell_00255,ghsl_5816_cell_00307,1414.2
ghsl_5816_cell_00256,ghsl_5816_cell_00213,1414.2
ghsl_5816_cell_00256,ghsl_5816_cell_00214,1000.0
ghsl_5816_cell_00256,ghsl_5816_cell_00215,1414.2
ghsl_5816_cell_00256,ghsl_5816_cell_00255,1000.0
ghsl_5816_cell_00256,ghsl_5816_cell_00257,1000.0
ghsl_5816_cell_00256,ghsl_5816_cell_00306,1414.2
ghsl_5816_cell_00256,ghsl_5816_cell_00307,1000.0
ghsl_5816_cell_00256,ghsl_5816_cell_00308,1414.2
ghsl_5816_cell_00257,ghsl_5816_cell_00214,1414.2
ghsl_5816_cell_00257,ghsl_5816_cell_00215,1000.0
ghsl_5816_cell_00257,ghsl_5816_cell_00216,1414.2
ghsl_5816_cell_00257,ghsl_5816_cell_00256,1000.0
ghsl_5816_cell_00257,ghsl_5816_cell_00258,1000.0
ghsl_5816_cell_00257,ghsl_5816_cell_00307,1414.2
ghsl_5816_cell_00257,ghsl_5816_cell_00308,1000.0
ghsl_5816_cell_00257,ghsl_5816_cell_00309,1414.2
ghsl_5816_cell_00258,ghsl_5816_cell_00215,1414.2
ghsl_5816_cell_00258,ghsl_5816_cell_00216,1000.0
ghsl_5816_cell_00258,ghsl_5816_cell_00217,1414.2
ghsl_5816_cell_00258,ghsl_5816_cell_00257,1000.0
ghsl_5816_cell_00258,ghsl_5816_cell_00259,1000.0
ghsl_5816_cell_00258,ghsl_5816_cell_00308,1414.2
ghsl_5816_cell_00258,ghsl_5816_cell_00309,1000.0
ghsl_5816_cell_00258,ghsl_5816_cell_00310,1414.2
ghsl_5816_cell_00259,ghsl_5816_cell_00216,1414.2
ghsl_5816_cell_00259,ghsl_5816_cell_00217,1000.0
ghsl_5816_cell_00259,ghsl_5816_cell_00218,1414.2
ghsl_5816_cell_00259,ghsl_5816_cell_00258,1000.0
ghsl_5816_cell_00259,ghsl_5816_cell_00260,1000.0
ghsl_5816_cell_00259,ghsl_5816_cell_00309,1414.2
ghsl_5816_cell_00259,ghsl_5816_cell_00310,1000.0
ghsl_5816_cell_00259,ghsl_5816_cell_00311,1414.2
ghsl_5816_cell_00260,ghsl_5816_cell_00217,1414.2
ghsl_5816_cell_00260,ghsl_5816_cell_00218,1000.0
ghsl_5816_cell_00260,ghsl_5816_cell_00219,1414.2
ghsl_5816_cell_00260,ghsl_5816_cell_00259,1000.0
ghsl_5816_cell_00260,ghsl_5816_cell_00261,1000.0
ghsl_5816_cell_00260,ghsl_5816_cell_00310,1414.2
ghsl_5816_cell_00260,ghsl_5816_cell_00311,1000.0
ghsl_5816_cell_00260,ghsl_5816_cell_00312,1414.2
ghsl_5816_cell_00261,ghsl_5816_cell_00218,1414.2
ghsl_5816_cell_00261,ghsl_5816_cell_00219,1000.0
ghsl_5816_cell_00261,ghsl_5816_cell_00220,1414.2
ghsl_5816_cell_00261,ghsl_5816_cell_00260,1000.0
ghsl_5816_cell_00261,ghsl_5816_cell_00262,1000.0
ghsl_5816_cell_00261,ghsl_5816_cell_00311,1414.2
ghsl_5816_cell_00261,ghsl_5816_cell_00312,1000.0
ghsl_5816_cell_00261,ghsl_5816_cell_00313,1414.2
ghsl_5816_cell_00262,ghsl_5816_cell_00219,1414.2
ghsl_5816_cell_00262,ghsl_5816_cell_00220,1000.0
ghsl_5816_cell_00262,ghsl_5816_cell_00221,1414.2
ghsl_5816_cell_00262,ghsl_5816_cell_00261,1000.0
ghsl_5816_cell_00262,ghsl_5816_cell_00263,1000.0
ghsl_5816_cell_00262,ghsl_5816_cell_00312,1414.2
ghsl_5816_cell_00262,ghsl_5816_cell_00313,1000.0
ghsl_5816_cell_00262,ghsl_5816_cell_00314,1414.2
ghsl_5816_cell_00263,ghsl_5816_cell_00220,1414.2
ghsl_5816_cell_00263,ghsl_5816_cell_00221,1000.0
ghsl_5816_cell_00263,ghsl_5816_cell_00222,1414.2
ghsl_5816_cell_00263,ghsl_5816_cell_00262,1000.0
ghsl_5816_cell_00263,ghsl_5816_cell_00264,1000.0
ghsl_5816_cell_00263,ghsl_5816_cell_00313,1414.2
ghsl_5816_cell_00263,ghsl_5816_cell_00314,1000.0
ghsl_5816_cell_00263,ghsl_5816_cell_00315,1414.2
ghsl_5816_cell_00264,ghsl_5816_cell_00221,1414.2
ghsl_5816_cell_00264,ghsl_5816_cell_00222,1000.0
ghsl_5816_cell_00264,ghsl_5816_cell_00223,1414.2
ghsl_5816_cell_00264,ghsl_5816_cell_00263,1000.0
ghsl_5816_cell_00264,ghsl_5816_cell_00265,1000.0
ghsl_5816_cell_00264,ghsl_5816_cell_00314,1414.2
ghsl_5816_cell_00264,ghsl_5816_cell_00315,1000.0
ghsl_5816_cell_00264,ghsl_5816_cell_00316,1414.2
ghsl_5816_cell_00265,ghsl_5816_cell_00222,1414.2
ghsl_5816_cell_00265,ghsl_5816_cell_00223,1000.0
ghsl_5816_cell_00265,ghsl_5816_cell_00224,1414.2
ghsl_5816_cell_00265,ghsl_5816_cell_00264,1000.0
ghsl_5816_cell_00265,ghsl_5816_cell_00266,1000.0
ghsl_5816_cell_00265,ghsl_5816_cell_00315,1414.2
ghsl_5816_cell_00265,ghsl_5816_cell_00316,1000.0
ghsl_5816_cell_00265,ghsl_5816_cell_00317,1414.2
ghsl_5816_cell_00266,ghsl_5816_cell_00223,1414.2
ghsl_5816_cell_00266,ghsl_5816_cell_00224,1000.0
ghsl_5816_cell_00266,ghsl_5816_cell_00225,1414.2
ghsl_5816_cell_00266,ghsl_5816_cell_00265,1000.0
ghsl_5816_cell_00266,ghsl_5816_cell_00267,1000.0
ghsl_5816_cell_00266,ghsl_5816_cell_00316,1414.2
ghsl_5816_cell_00266,ghsl_5816_cell_00317,1000.0
ghsl_5816_cell_00266,ghsl_5816_cell_00318,1414.2
ghsl_5816_cell_00267,ghsl_5816_cell_00224,1414.2
ghsl_5816_cell_00267,ghsl_5816_cell_00225,1000.0
ghsl_5816_cell_00267,ghsl_5816_cell_00226,1414.2
ghsl_5816_cell_00267,ghsl_5816_cell_00266,1000.0
ghsl_5816_cell_00267,ghsl_5816_cell_00268,1000.0
ghsl_5816_cell_00267,ghsl_5816_cell_00317,1414.2
ghsl_5816_cell_00267,ghsl_5816_cell_00318,1000.0
ghsl_5816_cell_00267,ghsl_5816_cell_00319,1414.2
ghsl_5816_cell_00268,ghsl_5816_cell_00225,1414.2
ghsl_5816_cell_00268,ghsl_5816_cell_00226,1000.0
ghsl_5816_cell_00268,ghsl_5816_cell_00227,1414.2
ghsl_5816_cell_00268,ghsl_5816_cell_00267,1000.0
ghsl_5816_cell_00268,ghsl_5816_cell_00269,1000.0
ghsl_5816_cell_00268,ghsl_5816_cell_00318,1414.2
ghsl_5816_cell_00268,ghsl_5816_cell_00319,1000.0
ghsl_5816_cell_00268,ghsl_5816_cell_00320,1414.2
ghsl_5816_cell_00269,ghsl_5816_cell_00226,1414.2
ghsl_5816_cell_00269,ghsl_5816_cell_00227,1000.0
ghsl_5816_cell_00269,ghsl_5816_cell_00228,1414.2
ghsl_5816_cell_00269,ghsl_5816_cell_00268,1000.0
ghsl_5816_cell_00269,ghsl_5816_cell_00270,1000.0
ghsl_5816_cell_00269,ghsl_5816_cell_00319,1414.2
ghsl_5816_cell_00269,ghsl_5816_cell_00320,1000.0
ghsl_5816_cell_00269,ghsl_5816_cell_00321,1414.2
ghsl_5816_cell_00270,ghsl_5816_cell_00227,1414.2
ghsl_5816_cell_00270,ghsl_5816_cell_00228,1000.0
ghsl_5816_cell_00270,ghsl_5816_cell_00229,1414.2
ghsl_5816_cell_00270,ghsl_5816_cell_00269,1000.0
ghsl_5816_cell_00270,ghsl_5816_cell_00271,1000.0
ghsl_5816_cell_00270,ghsl_5816_cell_00320,1414.2
ghsl_5816_cell_00270,ghsl_5816_cell_00321,1000.0
ghsl_5816_cell_00270,ghsl_5816_cell_00322,1414.2
ghsl_5816_cell_00271,ghsl_5816_cell_00228,1414.2
ghsl_5816_cell_00271,ghsl_5816_cell_00229,1000.0
ghsl_5816_cell_00271,ghsl_5816_cell_00230,1414.2
ghsl_5816_cell_00271,ghsl_5816_cell_00270,1000.0
ghsl_5816_cell_00271,ghsl_5816_cell_00272,1000.0
ghsl_5816_cell_00271,ghsl_5816_cell_00321,1414.2
ghsl_5816_cell_00271,ghsl_5816_cell_00322,1000.0
ghsl_5816_cell_00271,ghsl_5816_cell_00323,1414.2
ghsl_5816_cell_00272,ghsl_5816_cell_00229,1414.2
ghsl_5816_cell_00272,ghsl_5816_cell_00230,1000.0
ghsl_5816_cell_00272,ghsl_5816_cell_00231,1414.2
ghsl_5816_cell_00272,ghsl_5816_cell_00271,1000.0
ghsl_5816_cell_00272,ghsl_5816_cell_00273,1000.0
ghsl_5816_cell_00272,ghsl_5816_cell_00322,1414.2
ghsl_5816_cell_00272,ghsl_5816_cell_00323,1000.0
ghsl_5816_cell_00272,ghsl_5816_cell_00324,1414.2
ghsl_5816_cell_00273,ghsl_5816_cell_00230,1414.2
ghsl_5816_cell_00273,ghsl_5816_cell_00231,1000.0
ghsl_5816_cell_00273,ghsl_5816_cell_00232,1414.2
ghsl_5816_cell_00273,ghsl_5816_cell_00272,1000.0
ghsl_5816_cell_00273,ghsl_5816_cell_00274,1000.0
ghsl_5816_cell_00273,ghsl_5816_cell_00323,1414.2
ghsl_5816_cell_00273,ghsl_5816_cell_00324,1000.0
ghsl_5816_cell_00273,ghsl_5816_cell_00325,1414.2
ghsl_5816_cell_00274,ghsl_5816_cell_00231,1414.2
ghsl_5816_cell_00274,ghsl_5816_cell_00232,1000.0
ghsl_5816_cell_00274,ghsl_5816_cell_00233,1414.2
ghsl_5816_cell_00274,ghsl_5816_cell_00273,1000.0
ghsl_5816_cell_00274,ghsl_5816_cell_00275,1000.0
ghsl_5816_cell_00274,ghsl_5816_cell_00324,1414.2
ghsl_5816_cell_00274,ghsl_5816_cell_00325,1000.0
ghsl_5816_cell_00274,ghsl_5816_cell_00326,1414.2
ghsl_5816_cell_00275,ghsl_5816_cell_00232,1414.2
ghsl_5816_cell_00275,ghsl_5816_cell_00233,1000.0
ghsl_5816_cell_00275,ghsl_5816_cell_00234,1414.2
ghsl_5816_cell_00275,ghsl_5816_cell_00274,1000.0
ghsl_5816_cell_00275,ghsl_5816_cell_00276,1000.0
ghsl_5816_cell_00275,ghsl_5816_cell_00325,1414.2
ghsl_5816_cell_00275,ghsl_5816_cell_00326,1000.0
ghsl_5816_cell_00275,ghsl_5816_cell_00327,1414.2
ghsl_5816_cell_00276,ghsl_5816_cell_00233,1414.2
ghsl_5816_cell_00276,ghsl_5816_cell_00234,1000.0
ghsl_5816_cell_00276,ghsl_5816_cell_00235,1414.2
ghsl_5816_cell_00276,ghsl_5816_cell_00275,1000.0
ghsl_5816_cell_00276,ghsl_5816_cell_00277,1000.0
ghsl_5816_cell_00276,ghsl_5816_cell_00326,1414.2
ghsl_5816_cell_00276,ghsl_5816_cell_00327,1000.0
ghsl_5816_cell_00276,ghsl_5816_cell_00328,1414.2
ghsl_5816_cell_00277,ghsl_5816_cell_00234,1414.2
ghsl_5816_cell_00277,ghsl_5816_cell_00235,1000.0
ghsl_5816_cell_00277,ghsl_5816_cell_00236,1414.2
ghsl_5816_cell_00277,ghsl_5816_cell_00276,1000.0
ghsl_5816_cell_00277,ghsl_5816_cell_00278,1000.0
ghsl_5816_cell_00277,ghsl_5816_cell_00327,1414.2
ghsl_5816_cell_00277,ghsl_5816_cell_00328,1000.0
ghsl_5816_cell_00277,ghsl_5816_cell_00329,1414.2
ghsl_5816_cell_00278,ghsl_5816_cell_00235,1414.2
ghsl_5816_cell_00278,ghsl_5816_cell_00236,1000.0
ghsl_5816_cell_00278,ghsl_5816_cell_00237,1414.2
ghsl_5816_cell_00278,ghsl_5816_cell_00277,1000.0
ghsl_5816_cell_00278,ghsl_5816_cell_00279,1000.0
ghsl_5816_cell_00278,ghsl_5816_cell_00328,1414.2
ghsl_5816_cell_00278,ghsl_5816_cell_00329,1000.0
ghsl_5816_cell_00278,ghsl_5816_cell_00330,1414.2
ghsl_5816_cell_00279,ghsl_5816_cell_00236,1414.2
ghsl_5816_cell_00279,ghsl_5816_cell_00237,1000.0
ghsl_5816_cell_00279,ghsl_5816_cell_00238,1414.2
ghsl_5816_cell_00279,ghsl_5816_cell_00278,1000.0
ghsl_5816_cell_00279,ghsl_5816_cell_00280,1000.0
ghsl_5816_cell_00279,ghsl_5816_cell_00329,1414.2
ghsl_5816_cell_00279,ghsl_5816_cell_00330,1000.0
ghsl_5816_cell_00279,ghsl_5816_cell_00331,1414.2
ghsl_5816_cell_00280,ghsl_5816_cell_00237,1414.2
ghsl_5816_cell_00280,ghsl_5816_cell_00238,1000.0
ghsl_5816_cell_00280,ghsl_5816_cell_00239,1414.2
ghsl_5816_cell_00280,ghsl_5816_cell_00279,1000.0
ghsl_5816_cell_00280,ghsl_5816_cell_00281,1000.0
ghsl_5816_cell_00280,ghsl_5816_cell_00330,1414.2
ghsl_5816_cell_00280,ghsl_5816_cell_00331,1000.0
ghsl_5816_cell_00280,ghsl_5816_cell_00332,1414.2
ghsl_5816_cell_00281,ghsl_5816_cell_00238,1414.2
ghsl_5816_cell_00281,ghsl_5816_cell_00239,1000.0
ghsl_5816_cell_00281,ghsl_5816_cell_00240,1414.2
ghsl_5816_cell_00281,ghsl_5816_cell_00280,1000.0
ghsl_5816_cell_00281,ghsl_5816_cell_00282,1000.0
ghsl_5816_cell_00281,ghsl_5816_cell_00331,1414.2
ghsl_5816_cell_00281,ghsl_5816_cell_00332,1000.0
ghsl_5816_cell_00281,ghsl_5816_cell_00333,1414.2
ghsl_5816_cell_00282,ghsl_5816_cell_00239,1414.2
ghsl_5816_cell_00282,ghsl_5816_cell_00240,1000.0
ghsl_5816_cell_00282,ghsl_5816_cell_00241,1414.2
ghsl_5816_cell_00282,ghsl_5816_cell_00281,1000.0
ghsl_5816_cell_00282,ghsl_5816_cell_00283,1000.0
ghsl_5816_cell_00282,ghsl_5816_cell_00332,1414.2
ghsl_5816_cell_00282,ghsl_5816_cell_00333,1000.0
ghsl_5816_cell_00282,ghsl_5816_cell_00334,1414.2
ghsl_5816_cell_00283,ghsl_5816_cell_00240,1414.2
ghsl_5816_cell_00283,ghsl_5816_cell_00241,1000.0
ghsl_5816_cell_00283,ghsl_5816_cell_00282,1000.0
ghsl_5816_cell_00283,ghsl_5816_cell_00284,1000.0
ghsl_5816_cell_00283,ghsl_5816_cell_00333,1414.2
ghsl_5816_cell_00283,ghsl_5816_cell_00334,1000.0
ghsl_5816_cell_00283,ghsl_5816_cell_00335,1414.2
ghsl_5816_cell_00284,ghsl_5816_cell_00241,1414.2
ghsl_5816_cell_00284,ghsl_5816_cell_00283,1000.0
ghsl_5816_cell_00284,ghsl_5816_cell_00285,1000.0
ghsl_5816_cell_00284,ghsl_5816_cell_00334,1414.2
ghsl_5816_cell_00284,ghsl_5816_cell_00335,1000.0
ghsl_5816_cell_00284,ghsl_5816_cell_00336,1414.2
ghsl_5816_cell_00285,ghsl_5816_cell_00284,1000.0
ghsl_5816_cell_00285,ghsl_5816_cell_00286,1000.0
ghsl_5816_cell_00285,ghsl_5816_cell_00335,1414.2
ghsl_5816_cell_00285,ghsl_5816_cell_00336,1000.0
ghsl_5816_cell_00285,ghsl_5816_cell_00337,1414.2
ghsl_5816_cell_00286,ghsl_5816_cell_00285,1000.0
ghsl_5816_cell_00286,ghsl_5816_cell_00287,1000.0
ghsl_5816_cell_00286,ghsl_5816_cell_00336,1414.2
ghsl_5816_cell_00286,ghsl_5816_cell_00337,1000.0
ghsl_5816_cell_00286,ghsl_5816_cell_00338,1414.2
ghsl_5816_cell_00287,ghsl_5816_cell_00286,1000.0
ghsl_5816_cell_00287,ghsl_5816_cell_00288,1000.0
ghsl_5816_cell_00287,ghsl_5816_cell_00337,1414.2
ghsl_5816_cell_00287,ghsl_5816_cell_00338,1000.0
ghsl_5816_cell_00287,ghsl_5816_cell_00339,1414.2
ghsl_5816_cell_00288,ghsl_5816_cell_00287,1000.0
ghsl_5816_cell_00288,ghsl_5816_cell_00289,1000.0
ghsl_5816_cell_00288,ghsl_5816_cell_00338,1414.2
ghsl_5816_cell_00288,ghsl_5816_cell_00339,1000.0
ghsl_5816_cell_00288,ghsl_5816_cell_00340,1414.2
ghsl_5816_cell_00289,ghsl_5816_cell_00288,1000.0
ghsl_5816_cell_00289,ghsl_5816_cell_00290,1000.0
ghsl_5816_cell_00289,ghsl_5816_cell_00339,1414.2
ghsl_5816_cell_00289,ghsl_5816_cell_00340,1000.0
ghsl_5816_cell_00289,ghsl_5816_cell_00341,1414.2
ghsl_5816_cell_00290,ghsl_5816_cell_00242,1414.2
ghsl_5816_cell_00290,ghsl_5816_cell_00289,1000.0
ghsl_5816_cell_00290,ghsl_5816_cell_00291,1000.0
ghsl_5816_cell_00290,ghsl_5816_cell_00340,1414.2
ghsl_5816_cell_00290,ghsl_5816_cell_00341,1000.0
ghsl_5816_cell_00290,ghsl_5816_cell_00342,1414.2
ghsl_5816_cell_00291,ghsl_5816_cell_00242,1000.0
ghsl_5816_cell_00291,ghsl_5816_cell_00290,1000.0
ghsl_5816_cell_00291,ghsl_5816_cell_00292,1000.0
ghsl_5816_cell_00291,ghsl_5816_cell_00341,1414.2
ghsl_5816_cell_00291,ghsl_5816_cell_00342,1000.0
ghsl_5816_cell_00291,ghsl_5816_cell_00343,1414.2
ghsl_5816_cell_00292,ghsl_5816_cell_00242,1414.2
ghsl_5816_cell_00292,ghsl_5816_cell_00291,1000.0
ghsl_5816_cell_00292,ghsl_5816_cell_00293,1000.0
ghsl_5816_cell_00292,ghsl_5816_cell_00342,1414.2
ghsl_5816_cell_00292,ghsl_5816_cell_00343,1000.0
ghsl_5816_cell_00292,ghsl_5816_cell_00344,1414.2
ghsl_5816_cell_00293,ghsl_5816_cell_00292,1000.0
ghsl_5816_cell_00293,ghsl_5816_cell_00343,1414.2
ghsl_5816_cell_00293,ghsl_5816_cell_00344,1000.0
ghsl_5816_cell_00294,ghsl_5816_cell_00243,1000.0
ghsl_5816_cell_00294,ghsl_5816_cell_00244,1414.2
ghsl_5816_cell_00294,ghsl_5816_cell_00295,1000.0
ghsl_5816_cell_00294,ghsl_5816_cell_00345,1414.2
ghsl_5816_cell_00294,ghsl_5816_cell_00346,1000.0
ghsl_5816_cell_00294,ghsl_5816_cell_00347,1414.2
ghsl_5816_cell_00295,ghsl_5816_cell_00243,1414.2
ghsl_5816_cell_00295,ghsl_5816_cell_00244,1000.0
ghsl_5816_cell_00295,ghsl_5816_cell_00245,1414.2
ghsl_5816_cell_00295,ghsl_5816_cell_00294,1000.0
ghsl_5816_cell_00295,ghsl_5816_cell_00296,1000.0
ghsl_5816_cell_00295,ghsl_5816_cell_00346,1414.2
ghsl_5816_cell_00295,ghsl_5816_cell_00347,1000.0
ghsl_5816_cell_00295,ghsl_5816_cell_00348,1414.2
ghsl_5816_cell_00296,ghsl_5816_cell_00244,1414.2
ghsl_5816_cell_00296,ghsl_5816_cell_00245,1000.0
ghsl_5816_cell_00296,ghsl_5816_cell_00246,1414.2
ghsl_5816_cell_00296,ghsl_5816_cell_00295,1000.0
ghsl_5816_cell_00296,ghsl_5816_cell_00297,1000.0
ghsl_5816_cell_00296,ghsl_5816_cell_00347,1414.2
ghsl_5816_cell_00296,ghsl_5816_cell_00348,1000.0
ghsl_5816_cell_00296,ghsl_5816_cell_00349,1414.2
ghsl_5816_cell_00297,ghsl_5816_cell_00245,1414.2
ghsl_5816_cell_00297,ghsl_5816_cell_00246,1000.0
ghsl_5816_cell_00297,ghsl_5816_cell_00247,1414.2
ghsl_5816_cell_00297,ghsl_5816_cell_00296,1000.0
ghsl_5816_cell_00297,ghsl_5816_cell_00298,1000.0
ghsl_5816_cell_00297,ghsl_5816_cell_00348,1414.2
ghsl_5816_cell_00297,ghsl_5816_cell_00349,1000.0
ghsl_5816_cell_00297,ghsl_5816_cell_00350,1414.2
ghsl_5816_cell_00298,ghsl_5816_cell_00246,1414.2
ghsl_5816_cell_00298,ghsl_5816_cell_00247,1000.0
ghsl_5816_cell_00298,ghsl_5816_cell_00248,1414.2
ghsl_5816_cell_00298,ghsl_5816_cell_00297,1000.0
ghsl_5816_cell_00298,ghsl_5816_cell_00299,1000.0
ghsl_5816_cell_00298,ghsl_5816_cell_00349,1414.2
ghsl_5816_cell_00298,ghsl_5816_cell_00350,1000.0
ghsl_5816_cell_00298,ghsl_5816_cell_00351,1414.2
ghsl_5816_cell_00299,ghsl_5816_cell_00247,1414.2
ghsl_5816_cell_00299,ghsl_5816_cell_00248,1000.0
ghsl_5816_cell_00299,ghsl_5816_cell_00249,1414.2
